0.00139;0.99894
0.04824;0.99942
0.09509;1.00028
0.14195;1.00173
0.1888;0.99852
0.23565;0.89922
0.2825;0.75962
0.32935;0.63113
0.37621;0.51788
0.42306;0.41789
0.46991;0.33646
0.51676;0.30767
0.56361;0.30186
0.61047;0.30177
0.65732;0.3023
0.70417;0.30263
0.75102;0.30298
0.79787;0.3036
0.84473;0.30475
0.89158;0.30525
0.93843;0.28361
0.98528;0.09999
1;0.1
