0;0
0.04501;0.00129
0.09164;0.00095
0.13827;-0.00143
0.18489;0.00445
0.23152;0.10482
0.27815;0.24306
0.32478;0.37977
0.37141;0.52527
0.41804;0.67421
0.46467;0.82182
0.51129;0.91702
0.55792;0.93382
0.60455;0.93347
0.65118;0.93277
0.69781;0.93197
0.74444;0.93116
0.79107;0.93039
0.83769;0.92978
0.88432;0.92958
0.93095;0.92862
0.97758;0.00175
1;0
