0;02.май
0.04778;2.49880001
0.09401;2.500100001
0.14023;2.49972
0.18646;2.49155
0.23268;2.41569
0.27891;2.30439
0.32513;2.19124
0.37136;2.07422
0.41758;1.95836
0.4638;1.85336
0.51003;1.78960001
0.55625;1.78059
0.60248;1.78063
0.6487;1.78764
0.69493;1.88198
0.74115;2.31963
0.78738;2.75092
0.8336;2.86446
0.87983;2.87233
0.92605;2.87126
0.97228;2.0029
1;2
